Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,State/Province,County,City,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Sex,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
1304.2212,Streptococcus salivarius DOME_MAG_10774,,1304,131567;2;1783272;1239;91061;186826;1300;1301;1304,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus salivarius,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,WGS,DOME_MAG_10774,,,,,,,,,,,,,,,,,,,,Good,2024-01-30T00:00:00Z,,,PRJNA964705,SAMN38021058,GCA_036304405.1,,JAXIYR000000000,,,Illumina NovaSeq,,MEGAHIT v. 1.1.4,,,392,2210340,40.019905,92,7239,30,7,,2368,99.2,93.2,13.4,97.2,,stool,,,,,USA,,,,North America,"USA: Marshfield, WI",,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2024-02-17T00:40:09.300Z,2024-02-17T00:40:09.300Z
1304.2211,Streptococcus salivarius DOME_MAG_12648,,1304,131567;2;1783272;1239;91061;186826;1300;1301;1304,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus salivarius,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,WGS,DOME_MAG_12648,,,,,,,,,,,,,,,,,,,,Good,2024-01-30T00:00:00Z,,,PRJNA964705,SAMN38021272,GCA_036300135.1,,JAXJGX000000000,,,Illumina NovaSeq,,MEGAHIT v. 1.1.4,,,307,2032567,40.247185,69,9063,17,3,,2110,95.8,92.3,20,33.3,,stool,,,,,USA,,,,North America,"USA: Marshfield, WI",,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2024-02-17T00:31:49.306Z,2024-02-17T00:31:49.306Z
1304.2209,Streptococcus salivarius DOME_MAG_13335,,1304,131567;2;1783272;1239;91061;186826;1300;1301;1304,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus salivarius,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,WGS,DOME_MAG_13335,,,,,,,,,,,,,,,,,,,,Good,2024-01-30T00:00:00Z,,,PRJNA964705,SAMN38021337,GCA_036298295.1,,JAXJJK000000000,,,Illumina NovaSeq,,MEGAHIT v. 1.1.4,,,159,2689780,39.265106,15,58418,49,8,,2796,99.7,98.6,3.4,99.8,,stool,,,,,USA,,,,North America,"USA: Marshfield, WI",,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2024-02-17T00:29:19.930Z,2024-02-17T00:29:19.930Z
1304.2216,Streptococcus salivarius DOME_MAG_8604,,1304,131567;2;1783272;1239;91061;186826;1300;1301;1304,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus salivarius,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,WGS,DOME_MAG_8604,,,,,,,,,,,,,,,,,,,,Good,2024-02-12T00:00:00Z,,,PRJNA964705,SAMN38021804,GCA_036553045.1,,JAXKBJ000000000,,,Illumina NovaSeq,,MEGAHIT v. 1.1.4,,,316,2262111,39.460487,64,10354,33,6,,2393,99,95.6,12.5,87.5,,stool,,,,,USA,,,,North America,"USA: Marshfield, WI",,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2024-02-24T02:43:28.022Z,2024-02-24T02:43:28.022Z
1304.2214,Streptococcus salivarius DOME_MAG_9569,,1304,131567;2;1783272;1239;91061;186826;1300;1301;1304,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus salivarius,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,WGS,DOME_MAG_9569,,,,,,,,,,,,,,,,,,,,Good,2024-02-12T00:00:00Z,,,PRJNA964705,SAMN38021935,GCA_036550415.1,,JAXKGK000000000,,,Illumina NovaSeq,,MEGAHIT v. 1.1.4,,,338,2128472,39.850887,76,8285,21,,,2304,99.3,92.8,17.2,100,,stool,,,,,USA,,,,North America,"USA: Marshfield, WI",,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2024-02-24T02:37:53.594Z,2024-02-24T02:37:53.594Z
1304.1871,Streptococcus salivarius DPC 6993,,1304,131567;2;1783272;1239;91061;186826;1300;1301;1304,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus salivarius,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,WGS,DPC 6993,,,,,,,,,,,,,,,,,,,,Good,2022-08-06T00:00:00Z,35877697,,PRJNA819233,SAMN26902911,GCA_024582595.1,,JALMLR000000000,,WGS,Illumina MiSeq,795.0x,SPAdes v. 3.15.4,,,38,2336996,39.426426,6,158292,49,5,,2217,99.7,99.3,,100,,feces,,2015,2015,,Ireland,,,,Europe,Ireland: Cork,,Homo sapiens,Human,,,,Human,,,,sample_type:whole organism,,2022-09-02T15:22:27.095Z,2022-09-02T15:22:27.095Z
1304.2387,Streptococcus salivarius FFMG-473-2-21-A,,1304,131567;2;1783272;1239;91061;186826;1300;1301;1304,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus salivarius,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,WGS,FFMG-473-2-21-A,,,,,,,,,,,,,,,,,,,,Good,2024-07-30T00:00:00Z,,,PRJEB78444,SAMEA115875228,,,CAXOQW000000000,,,,,,,,111,2287807,39.39703,14,51261,36,3,,2191,99.8,99,0.7,100,,sputum,,2021,2021,,Tanzania,,,,Africa,Tanzania,,Homo sapiens,Human,Female,,,Human,,,host_health_state:diseased,collected_by:Morogoro Regional Referral Hospital,,2025-02-05T17:41:00.462Z,2025-02-05T17:41:00.462Z
1304.2388,Streptococcus salivarius FFMG-588-2-21,,1304,131567;2;1783272;1239;91061;186826;1300;1301;1304,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus salivarius,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,WGS,FFMG-588-2-21,,,,,,,,,,,,,,,,,,,,Good,2024-07-30T00:00:00Z,,,PRJEB78444,SAMEA115875241,,,CAXOQD000000000,,,,,,,,52,2108642,39.797794,8,98908,31,3,,1966,99.8,99.3,,100,,blood,,2021,2021,,Tanzania,,,,Africa,Tanzania,,Homo sapiens,Human,Female,,,Human,,,host_health_state:diseased,collected_by:Morogoro Regional Referral Hospital,,2025-02-05T17:45:21.355Z,2025-02-05T17:45:21.355Z
1200793.3,Streptococcus salivarius K12,,1200793,131567;2;1783272;1239;91061;186826;1300;1301;1304;1200793,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus salivarius;Streptococcus salivarius K12,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,WGS,Streptococcus salivarius K12,,,,,,,,,,,,,,,,,,,,Good,2012-08-10T00:00:00Z,23045482,,PRJNA168659,SAMN02470675,GCA_000286295.1,,ALIF00000000,Nestle Research Center,WGS,454,20.0x,NGen v. 3,,,7,2426359,39.5,1,1489429,59,21,,2202,99.6,97.3,4.3,99.8,,saliva from healthy child,isolate from the saliva of a healthy child,,,,,,,,,,,"Human, Homo sapiens",Human,,,,Human,,,,,Streptococcus salivarius is a prevalent commensal species of the oropharyngial tract. S. Salivarius strain K12 is an isolate from the saliva of a healthy child. It was developed for use as oral probiotics. ,2014-12-08T22:13:36.050Z,2015-03-16T03:17:09.594Z
1304.2326,Streptococcus salivarius KSS1,,1304,131567;2;1783272;1239;91061;186826;1300;1301;1304,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus salivarius,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,Complete,KSS1,,,,,,,,,,,,,,,,,,,,Good,2025-01-07T00:00:00Z,,,PRJNA1078505,SAMN40002386,,,"CP145856,CP145857",,,PacBio Sequel,225.0x,IPA HiFi genome assembler v. 2.0,,1,2,2270620,39.752228,1,2161695,69,18,,2108,99.8,99.5,0.5,100,,subgingival plaque,,8/22/23,2023,,South Korea,,,,Asia,South Korea: Seoul,,Homo sapiens,Human,,,,Human,,,,,,2025-02-01T21:59:03.235Z,2025-02-01T21:59:03.235Z
1304.2335,Streptococcus salivarius KSS10,,1304,131567;2;1783272;1239;91061;186826;1300;1301;1304,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus salivarius,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,Complete,KSS10,,,,,,,,,,,,,,,,,,,,Good,2025-01-07T00:00:00Z,,,PRJNA1078525,SAMN40004531,,,CP145867,,,PacBio Sequel,311.6x,IPA HiFi genome assembler v. 2.0,,,1,2178817,39.970634,1,2178817,69,18,,1998,99.8,99.4,0.2,100,,subgingival plaque,,8/22/23,2023,,South Korea,,,,Asia,South Korea: Seoul,,Homo sapiens,Human,,,,Human,,,,,,2025-02-01T21:59:13.901Z,2025-02-01T21:59:13.901Z
1304.2327,Streptococcus salivarius KSS11,,1304,131567;2;1783272;1239;91061;186826;1300;1301;1304,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus salivarius,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,Complete,KSS11,,,,,,,,,,,,,,,,,,,,Good,2025-01-07T00:00:00Z,,,PRJNA1078506,SAMN40002390,,,"CP145858,CP145859",,,PacBio Sequel,333.0x,IPA HiFi genome assembler v. 2.0,,1,2,2270965,39.74689,1,2163172,69,18,,2114,99.8,99.5,0.7,100,,subgingival plaque,,8/22/23,2023,,South Korea,,,,Asia,South Korea: Seoul,,Homo sapiens,Human,,,,Human,,,,,,2025-02-01T21:59:09.567Z,2025-02-01T21:59:09.567Z
1304.2336,Streptococcus salivarius KSS12,,1304,131567;2;1783272;1239;91061;186826;1300;1301;1304,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus salivarius,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,Complete,KSS12,,,,,,,,,,,,,,,,,,,,Good,2025-01-07T00:00:00Z,,,PRJNA1078527,SAMN40004568,,,CP145868,,,PacBio Sequel,380.4x,IPA HiFi genome assembler v. 2.0,,,1,2177938,40.049442,1,2177938,68,18,,1997,99.7,99.2,0.5,99.8,,subgingival plaque,,8/22/23,2023,,South Korea,,,,Asia,South Korea: Seoul,,Homo sapiens,Human,,,,Human,,,,,,2025-02-01T21:59:01.942Z,2025-02-01T21:59:01.942Z
1304.233,Streptococcus salivarius KSS2,,1304,131567;2;1783272;1239;91061;186826;1300;1301;1304,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus salivarius,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,Complete,KSS2,,,,,,,,,,,,,,,,,,,,Good,2025-01-07T00:00:00Z,,,PRJNA1078513,SAMN40004392,,,CP145860,,,PacBio Sequel,295.6x,IPA HiFi genome assembler v. 2.0,,,1,2147751,40.15116,1,2147751,68,18,,1961,99.7,99.4,0.3,100,,subgingival plaque,,8/22/23,2023,,South Korea,,,,Asia,South Korea: Seoul,,Homo sapiens,Human,,,,Human,,,,,,2025-02-01T21:59:41.042Z,2025-02-01T21:59:41.042Z
1304.2328,Streptococcus salivarius KSS3,,1304,131567;2;1783272;1239;91061;186826;1300;1301;1304,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus salivarius,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,Complete,KSS3,,,,,,,,,,,,,,,,,,,,Good,2025-01-07T00:00:00Z,,,PRJNA1078514,SAMN40004393,,,CP145861,,,PacBio Sequel,275.1x,IPA HiFi genome assembler v. 2.0,,,1,2147793,40.151215,1,2147793,68,18,,1958,99.7,99.6,0.3,100,,subgingival plaque,,8/22/23,2023,,South Korea,,,,Asia,South Korea: Seoul,,Homo sapiens,Human,,,,Human,,,,,,2025-02-01T21:59:35.187Z,2025-02-01T21:59:35.187Z
1304.2329,Streptococcus salivarius KSS4,,1304,131567;2;1783272;1239;91061;186826;1300;1301;1304,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus salivarius,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,Complete,KSS4,,,,,,,,,,,,,,,,,,,,Good,2025-01-07T00:00:00Z,,,PRJNA1078516,SAMN40004452,,,CP145862,,,PacBio Sequel,301.9x,IPA HiFi genome assembler v. 2.0,,,1,2171601,40.02623,1,2171601,68,18,,1983,99.9,99.5,0.5,100,,subgingival plaque,,8/22/23,2023,,South Korea,,,,Asia,South Korea: Seoul,,Homo sapiens,Human,,,,Human,,,,,,2025-02-01T21:57:55.349Z,2025-02-01T21:57:55.349Z
1304.2337,Streptococcus salivarius KSS5,,1304,131567;2;1783272;1239;91061;186826;1300;1301;1304,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus salivarius,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,Complete,KSS5,,,,,,,,,,,,,,,,,,,,Good,2025-01-07T00:00:00Z,,,PRJNA1095032,SAMN40712020,,,CP150847,,,PacBio Sequel,319.8x,IPA HiFi genome assembler v. 2.0,,,1,2170406,40.02394,1,2170406,68,18,,1998,99.9,99.6,0.5,100,,subgingival plaque,,8/22/23,2023,,South Korea,,,,Asia,South Korea: Seoul,,Homo sapiens,Human,,,,Human,,,,,,2025-02-01T21:58:56.064Z,2025-02-01T21:58:56.064Z
1304.2331,Streptococcus salivarius KSS6,,1304,131567;2;1783272;1239;91061;186826;1300;1301;1304,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus salivarius,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,Complete,KSS6,,,,,,,,,,,,,,,,,,,,Good,2025-01-07T00:00:00Z,,,PRJNA1078520,SAMN40004473,,,CP145863,,,PacBio Sequel,266.7x,IPA HiFi genome assembler v. 2.0,,,1,2178118,40.0482,1,2178118,68,18,,1994,99.7,99.3,0.7,99.8,,subgingival plaque,,8/22/23,2023,,South Korea,,,,Asia,South Korea: Seoul,,Homo sapiens,Human,,,,Human,,,,,,2025-02-01T21:57:51.820Z,2025-02-01T21:57:51.820Z
1304.2332,Streptococcus salivarius KSS7,,1304,131567;2;1783272;1239;91061;186826;1300;1301;1304,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus salivarius,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,Complete,KSS7,,,,,,,,,,,,,,,,,,,,Good,2025-01-07T00:00:00Z,,,PRJNA1078521,SAMN40004500,,,CP145864,,,PacBio Sequel,229.5x,IPA HiFi genome assembler v. 2.0,,,1,2246550,39.79729,1,2246550,68,18,,2085,99.7,99.3,0.3,100,,subgingival plaque,,8/22/23,2023,,South Korea,,,,Asia,South Korea: Seoul,,Homo sapiens,Human,,,,Human,,,,,,2025-02-01T21:58:50.928Z,2025-02-01T21:58:50.928Z
1304.2333,Streptococcus salivarius KSS8,,1304,131567;2;1783272;1239;91061;186826;1300;1301;1304,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus salivarius,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,Complete,KSS8,,,,,,,,,,,,,,,,,,,,Good,2025-01-07T00:00:00Z,,,PRJNA1078522,SAMN40004501,,,CP145865,,,PacBio Sequel,291.2x,IPA HiFi genome assembler v. 2.0,,,1,2130334,40.213837,1,2130334,68,18,,1955,99.7,99.5,0.2,100,,subgingival plaque,,8/22/23,2023,,South Korea,,,,Asia,South Korea: Seoul,,Homo sapiens,Human,,,,Human,,,,,,2025-02-01T21:59:16.881Z,2025-02-01T21:59:16.881Z
1304.2334,Streptococcus salivarius KSS9,,1304,131567;2;1783272;1239;91061;186826;1300;1301;1304,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus salivarius,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,Complete,KSS9,,,,,,,,,,,,,,,,,,,,Good,2025-01-07T00:00:00Z,,,PRJNA1078524,SAMN40004512,,,CP145866,,,PacBio Sequel,315.1x,IPA HiFi genome assembler v. 2.0,,,1,2138015,40.089428,1,2138015,68,18,,1975,99.8,99.6,0.3,100,,subgingival plaque,,8/22/23,2023,,South Korea,,,,Asia,South Korea: Seoul,,Homo sapiens,Human,,,,Human,,,,,,2025-02-01T21:59:26.842Z,2025-02-01T21:59:26.842Z
1304.2099,Streptococcus salivarius LMG 11489,,1304,131567;2;1783272;1239;91061;186826;1300;1301;1304,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus salivarius,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,Complete,LMG 11489,,,,,,,,,,,,,,,,,,,,Good,2023-09-04T00:00:00Z,,,PRJNA1009877,SAMN37162776,GCA_031192325.1,,CP133476,,,PacBio Sequel IIe,1.0x,Flye v. 2.8.1-b1676,,,1,2195702,40.125572,1,2195702,67,15,,2021,99.7,99.6,,100,,,,2/16/23,2023,,USA,,,,North America,USA,,Homo sapiens,Human,,,,Human,,,,sample_type:pure cell culture,,2023-09-29T13:24:17.589Z,2023-09-29T13:24:17.589Z
1074494.5,Streptococcus salivarius M18,,1074494,131567;2;1783272;1239;91061;186826;1300;1301;1304;1074494,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus salivarius;Streptococcus salivarius M18,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,WGS,M18,,,,,,,,,,,,,,,,, ,,,Good,2011-09-06T00:00:00Z,,,PRJNA71499,SAMN02471912,GCA_000225385.2,,AGBV00000000,University of Otago,WGS,454 GS-FLX; ABI 3730,18x,Newbler v. 2.3,,,6,2325981,39.4,1,1300035,68,18,,2093,99.6,98.9,2.6,99.8,,oral swab from healthy volunteer,oral swab from healthy volunteer,,,,New Zealand,,,,Oceania,New Zealand: Dunedin,,"Human, Homo sapiens",Human,,,,Human,,,,,"The genome of the oral commensal Gram-positive bacterium Streptococcus salivarius M18 was sequenced in order to examine gene content, discover any new antimicrobial-encoding (bacteriocin) genes and to determine if the strain is suitable for oral probiotic development. The genome will be used for comparative genomics and for use as a basis for functional genomics.",2014-12-08T22:13:36.060Z,2015-03-16T03:17:09.594Z
1304.2432,Streptococcus salivarius MAG11605,,1304,131567;2;1783272;1239;91061;186826;1300;1301;1304,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus salivarius,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,WGS,MAG11605,,,,,,,,,,,,,,,,,,,,Good,2025-03-05T00:00:00Z,,,PRJNA1196825,SAMN46336882,,,DBGCZN000000000,,,Illumina,1x,SPAdes v. 1,,,251,2074960,39.514835,59,10073,23,,,2123,98.7,95.7,7.6,95.5,,gut,,2/7/17,2017,,USA,,,,North America,USA,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2025-04-25T07:00:26.129Z,2025-04-25T07:00:26.129Z
1304.2428,Streptococcus salivarius MAG12036,,1304,131567;2;1783272;1239;91061;186826;1300;1301;1304,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus salivarius,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,WGS,MAG12036,,,,,,,,,,,,,,,,,,,,Good,2025-03-04T00:00:00Z,,,PRJNA1196825,SAMN46337376,,,DBGDBZ000000000,,,Illumina,1x,SPAdes v. 1,,,297,1480853,40.07015,89,5144,20,,,1648,95.5,92.9,7,87.1,,gut,,12/16/16,2016,,USA,,,,North America,USA,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2025-04-24T15:01:02.244Z,2025-04-24T15:01:02.244Z
1304.2429,Streptococcus salivarius MAG12326,,1304,131567;2;1783272;1239;91061;186826;1300;1301;1304,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus salivarius,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,WGS,MAG12326,,,,,,,,,,,,,,,,,,,,Good,2025-03-04T00:00:00Z,,,PRJNA1196825,SAMN46337666,,,DBGDOE000000000,,,Illumina,1x,SPAdes v. 1,,,54,2194790,40.060143,8,74039,26,2,,2087,99.6,97.8,4.6,99.7,,gut,,12/13/16,2016,,USA,,,,North America,USA,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2025-04-24T15:03:41.014Z,2025-04-24T15:03:41.014Z
1304.2431,Streptococcus salivarius MAG12763,,1304,131567;2;1783272;1239;91061;186826;1300;1301;1304,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus salivarius,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,WGS,MAG12763,,,,,,,,,,,,,,,,,,,,Good,2025-03-04T00:00:00Z,,,PRJNA1196825,SAMN46338103,,,DBGEFQ000000000,,,Illumina,1x,SPAdes v. 1,,,232,1926266,40.258717,58,11132,34,1,,1924,97.2,93.1,9.9,95,,gut,,2016,2016,,USA,,,,North America,USA,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2025-04-25T01:00:30.107Z,2025-04-25T01:00:30.107Z
1304.243,Streptococcus salivarius MAG12979,,1304,131567;2;1783272;1239;91061;186826;1300;1301;1304,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus salivarius,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,WGS,MAG12979,,,,,,,,,,,,,,,,,,,,Good,2025-03-04T00:00:00Z,,,PRJNA1196825,SAMN46338319,,,DBGEOA000000000,,,Illumina,1x,SPAdes v. 1,,,237,1959031,40.360054,59,10200,14,1,,1974,98.1,95.5,5.3,95.6,,gut,,2015,2015,,USA,,,,North America,USA,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2025-04-25T00:00:34.093Z,2025-04-25T00:00:34.093Z
1304.2422,Streptococcus salivarius MAG2503,,1304,131567;2;1783272;1239;91061;186826;1300;1301;1304,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus salivarius,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,WGS,MAG2503,,,,,,,,,,,,,,,,,,,,Good,2025-02-27T00:00:00Z,,,PRJNA1196825,SAMN46327457,,,DBEZGC000000000,,,Illumina,1x,Spades v. 1,,,215,1791907,40.449924,54,11092,13,,,1716,96.8,95.7,0.9,92,,gut,,6/30/19,2019,,United Kingdom,,,,Europe,United Kingdom,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2025-04-21T16:11:55.319Z,2025-04-21T16:11:55.319Z
1304.2421,Streptococcus salivarius MAG2576,,1304,131567;2;1783272;1239;91061;186826;1300;1301;1304,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus salivarius,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,WGS,MAG2576,,,,,,,,,,,,,,,,,,,,Good,2025-02-27T00:00:00Z,,,PRJNA1196825,SAMN46327530,,,DBEZDH000000000,,,Illumina,1x,Spades v. 1,,,301,1809806,40.170162,72,7787,30,,,1892,98.7,96.4,6.4,96.3,,gut,,11/18/18,2018,,United Kingdom,,,,Europe,United Kingdom,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2025-04-21T16:09:31.070Z,2025-04-21T16:09:31.070Z
